year,film,character,actor,word,count
2017,the-post,BRADLEE,Tom Hanks,listen,1
2017,the-post,BRADLEE,Tom Hanks,living,1
2017,the-post,BRADLEE,Tom Hanks,long,3
2017,the-post,BRADLEE,Tom Hanks,longer,1
2017,the-post,BRADLEE,Tom Hanks,looked,1
2017,the-post,BRADLEE,Tom Hanks,lose,1
2017,the-post,BRADLEE,Tom Hanks,losing,1
2017,the-post,BRADLEE,Tom Hanks,lost,3
2017,the-post,BRADLEE,Tom Hanks,lot,4
2017,the-post,BRADLEE,Tom Hanks,love,1
2017,the-post,BRADLEE,Tom Hanks,lunch,1
2017,the-post,BRADLEE,Tom Hanks,mad,1
2017,the-post,BRADLEE,Tom Hanks,made,2
2017,the-post,BRADLEE,Tom Hanks,mail,1
2017,the-post,BRADLEE,Tom Hanks,make,5
2017,the-post,BRADLEE,Tom Hanks,making,1
2017,the-post,BRADLEE,Tom Hanks,man,3
2017,the-post,BRADLEE,Tom Hanks,management,1
2017,the-post,BRADLEE,Tom Hanks,managing,1
2017,the-post,BRADLEE,Tom Hanks,marriage,1
2017,the-post,BRADLEE,Tom Hanks,massive,1
2017,the-post,BRADLEE,Tom Hanks,material,1
2017,the-post,BRADLEE,Tom Hanks,matter,4
2017,the-post,BRADLEE,Tom Hanks,mattered,1
2017,the-post,BRADLEE,Tom Hanks,matters,1
2017,the-post,BRADLEE,Tom Hanks,mcnamara,3
2017,the-post,BRADLEE,Tom Hanks,means,2
2017,the-post,BRADLEE,Tom Hanks,meant,2
2017,the-post,BRADLEE,Tom Hanks,meet,1
2017,the-post,BRADLEE,Tom Hanks,meetings,1
2017,the-post,BRADLEE,Tom Hanks,meg,2
2017,the-post,BRADLEE,Tom Hanks,men,1
2017,the-post,BRADLEE,Tom Hanks,messed,1
2017,the-post,BRADLEE,Tom Hanks,met,1
2017,the-post,BRADLEE,Tom Hanks,meyer,1
2017,the-post,BRADLEE,Tom Hanks,middle,1
2017,the-post,BRADLEE,Tom Hanks,mind,1
2017,the-post,BRADLEE,Tom Hanks,mindlessly,1
2017,the-post,BRADLEE,Tom Hanks,minds,1
2017,the-post,BRADLEE,Tom Hanks,minute,2
2017,the-post,BRADLEE,Tom Hanks,minutes,2
2017,the-post,BRADLEE,Tom Hanks,miserable,2
2017,the-post,BRADLEE,Tom Hanks,months,6
2017,the-post,BRADLEE,Tom Hanks,mood,1
2017,the-post,BRADLEE,Tom Hanks,moreno,1
2017,the-post,BRADLEE,Tom Hanks,motives,1
2017,the-post,BRADLEE,Tom Hanks,move,1
2017,the-post,BRADLEE,Tom Hanks,mr,3
2017,the-post,BRADLEE,Tom Hanks,mrs,19
2017,the-post,BRADLEE,Tom Hanks,needed,1
2017,the-post,BRADLEE,Tom Hanks,neil,1
2017,the-post,BRADLEE,Tom Hanks,newsman,1
2017,the-post,BRADLEE,Tom Hanks,newspaper,1
2017,the-post,BRADLEE,Tom Hanks,newsroom,1
2017,the-post,BRADLEE,Tom Hanks,night,1
2017,the-post,BRADLEE,Tom Hanks,nixon,6
2017,the-post,BRADLEE,Tom Hanks,notes,1
2017,the-post,BRADLEE,Tom Hanks,notice,1
2017,the-post,BRADLEE,Tom Hanks,noticed,1
2017,the-post,BRADLEE,Tom Hanks,offering,1
2017,the-post,BRADLEE,Tom Hanks,office,4
2017,the-post,BRADLEE,Tom Hanks,opinion,6
2017,the-post,BRADLEE,Tom Hanks,opposite,1
2017,the-post,BRADLEE,Tom Hanks,optional,1
2017,the-post,BRADLEE,Tom Hanks,order,2
2017,the-post,BRADLEE,Tom Hanks,organized,1
2017,the-post,BRADLEE,Tom Hanks,paper,5
2017,the-post,BRADLEE,Tom Hanks,papers,3
2017,the-post,BRADLEE,Tom Hanks,paris,1
2017,the-post,BRADLEE,Tom Hanks,part,1
2017,the-post,BRADLEE,Tom Hanks,party,3
2017,the-post,BRADLEE,Tom Hanks,passed,1
2017,the-post,BRADLEE,Tom Hanks,past,1
2017,the-post,BRADLEE,Tom Hanks,patronizing,1
2017,the-post,BRADLEE,Tom Hanks,peace,1
2017,the-post,BRADLEE,Tom Hanks,people,2
2017,the-post,BRADLEE,Tom Hanks,phil,5
2017,the-post,BRADLEE,Tom Hanks,piecing,1
2017,the-post,BRADLEE,Tom Hanks,plan,1
2017,the-post,BRADLEE,Tom Hanks,point,4
2017,the-post,BRADLEE,Tom Hanks,pointed,1
2017,the-post,BRADLEE,Tom Hanks,position,2
2017,the-post,BRADLEE,Tom Hanks,post,8
2017,the-post,BRADLEE,Tom Hanks,press,1
2017,the-post,BRADLEE,Tom Hanks,pressure,1
2017,the-post,BRADLEE,Tom Hanks,pretended,1
2017,the-post,BRADLEE,Tom Hanks,pretty,1
2017,the-post,BRADLEE,Tom Hanks,print,7
2017,the-post,BRADLEE,Tom Hanks,printing,3
2017,the-post,BRADLEE,Tom Hanks,promise,1
2017,the-post,BRADLEE,Tom Hanks,promised,1
2017,the-post,BRADLEE,Tom Hanks,proof,2
2017,the-post,BRADLEE,Tom Hanks,property,1
2017,the-post,BRADLEE,Tom Hanks,protest,1
2017,the-post,BRADLEE,Tom Hanks,public,2
2017,the-post,BRADLEE,Tom Hanks,publish,4
2017,the-post,BRADLEE,Tom Hanks,publisher,5
2017,the-post,BRADLEE,Tom Hanks,publishing,1
2017,the-post,BRADLEE,Tom Hanks,push,1
2017,the-post,BRADLEE,Tom Hanks,put,4
2017,the-post,BRADLEE,Tom Hanks,questions,1
2017,the-post,BRADLEE,Tom Hanks,quick,2
2017,the-post,BRADLEE,Tom Hanks,quote,1
2017,the-post,BRADLEE,Tom Hanks,radio,1
2017,the-post,BRADLEE,Tom Hanks,ran,2
2017,the-post,BRADLEE,Tom Hanks,rand,1
2017,the-post,BRADLEE,Tom Hanks,reach,1
2017,the-post,BRADLEE,Tom Hanks,reason,3
2017,the-post,BRADLEE,Tom Hanks,received,1
2017,the-post,BRADLEE,Tom Hanks,relationships,1
2017,the-post,BRADLEE,Tom Hanks,report,1
2017,the-post,BRADLEE,Tom Hanks,reported,1
2017,the-post,BRADLEE,Tom Hanks,reporters,2
2017,the-post,BRADLEE,Tom Hanks,resign,1
2017,the-post,BRADLEE,Tom Hanks,respect,1
2017,the-post,BRADLEE,Tom Hanks,respectfully,1
2017,the-post,BRADLEE,Tom Hanks,responsibility,1
2017,the-post,BRADLEE,Tom Hanks,restaurant,1
2017,the-post,BRADLEE,Tom Hanks,reston,1
2017,the-post,BRADLEE,Tom Hanks,retribution,1
2017,the-post,BRADLEE,Tom Hanks,ringing,1
2017,the-post,BRADLEE,Tom Hanks,rita,1
2017,the-post,BRADLEE,Tom Hanks,room,1
2017,the-post,BRADLEE,Tom Hanks,run,2
2017,the-post,BRADLEE,Tom Hanks,runner,1
2017,the-post,BRADLEE,Tom Hanks,runner-up,1
2017,the-post,BRADLEE,Tom Hanks,running,3
2017,the-post,BRADLEE,Tom Hanks,sandbox,1
2017,the-post,BRADLEE,Tom Hanks,save,2
2017,the-post,BRADLEE,Tom Hanks,scared,2
2017,the-post,BRADLEE,Tom Hanks,scooped,1
2017,the-post,BRADLEE,Tom Hanks,scotty,1
2017,the-post,BRADLEE,Tom Hanks,screwed,1
2017,the-post,BRADLEE,Tom Hanks,secretary,2
2017,the-post,BRADLEE,Tom Hanks,section,1
2017,the-post,BRADLEE,Tom Hanks,sending,1
2017,the-post,BRADLEE,Tom Hanks,sentence,1
2017,the-post,BRADLEE,Tom Hanks,series,1
2017,the-post,BRADLEE,Tom Hanks,shame,1
2017,the-post,BRADLEE,Tom Hanks,share,1
2017,the-post,BRADLEE,Tom Hanks,sheehan,3
2017,the-post,BRADLEE,Tom Hanks,shirt,1
2017,the-post,BRADLEE,Tom Hanks,shit,3
2017,the-post,BRADLEE,Tom Hanks,shittiest,1
2017,the-post,BRADLEE,Tom Hanks,shitty,1
2017,the-post,BRADLEE,Tom Hanks,shows,1
2017,the-post,BRADLEE,Tom Hanks,side,1
2017,the-post,BRADLEE,Tom Hanks,signs,1
2017,the-post,BRADLEE,Tom Hanks,single,1
2017,the-post,BRADLEE,Tom Hanks,situations,1
2017,the-post,BRADLEE,Tom Hanks,skills,1
2017,the-post,BRADLEE,Tom Hanks,sleep,1
2017,the-post,BRADLEE,Tom Hanks,slipping,1
2017,the-post,BRADLEE,Tom Hanks,snuck,1
2017,the-post,BRADLEE,Tom Hanks,someones,1
2017,the-post,BRADLEE,Tom Hanks,somethings,1
2017,the-post,BRADLEE,Tom Hanks,sonofabitch,1
2017,the-post,BRADLEE,Tom Hanks,sort,1
2017,the-post,BRADLEE,Tom Hanks,source,3
2017,the-post,BRADLEE,Tom Hanks,sources,1
2017,the-post,BRADLEE,Tom Hanks,south,1
2017,the-post,BRADLEE,Tom Hanks,space,1
2017,the-post,BRADLEE,Tom Hanks,spent,2
2017,the-post,BRADLEE,Tom Hanks,spies,1
2017,the-post,BRADLEE,Tom Hanks,spoke,2
2017,the-post,BRADLEE,Tom Hanks,spooked,1
2017,the-post,BRADLEE,Tom Hanks,squad,1
2017,the-post,BRADLEE,Tom Hanks,squatting,1
2017,the-post,BRADLEE,Tom Hanks,staff,2
2017,the-post,BRADLEE,Tom Hanks,stand,3
2017,the-post,BRADLEE,Tom Hanks,standing,2
2017,the-post,BRADLEE,Tom Hanks,start,2
2017,the-post,BRADLEE,Tom Hanks,started,2
2017,the-post,BRADLEE,Tom Hanks,starting,1
2017,the-post,BRADLEE,Tom Hanks,statement,1
2017,the-post,BRADLEE,Tom Hanks,stay,1
2017,the-post,BRADLEE,Tom Hanks,staying,1
2017,the-post,BRADLEE,Tom Hanks,steal,1
2017,the-post,BRADLEE,Tom Hanks,stood,1
2017,the-post,BRADLEE,Tom Hanks,stop,2
2017,the-post,BRADLEE,Tom Hanks,stoplight,1
2017,the-post,BRADLEE,Tom Hanks,stopped,1
2017,the-post,BRADLEE,Tom Hanks,story,5
2017,the-post,BRADLEE,Tom Hanks,study,1
2017,the-post,BRADLEE,Tom Hanks,stuff,1
2017,the-post,BRADLEE,Tom Hanks,style,2
2017,the-post,BRADLEE,Tom Hanks,suit,1
2017,the-post,BRADLEE,Tom Hanks,suits,1
2017,the-post,BRADLEE,Tom Hanks,sunday,2
2017,the-post,BRADLEE,Tom Hanks,supposed,2
2017,the-post,BRADLEE,Tom Hanks,supposedly,1
2017,the-post,BRADLEE,Tom Hanks,suppositions,1
2017,the-post,BRADLEE,Tom Hanks,supreme,1
2017,the-post,BRADLEE,Tom Hanks,takes,1
2017,the-post,BRADLEE,Tom Hanks,taking,1
2017,the-post,BRADLEE,Tom Hanks,talk,7
2017,the-post,BRADLEE,Tom Hanks,talking,5
2017,the-post,BRADLEE,Tom Hanks,tall,2
2017,the-post,BRADLEE,Tom Hanks,tease,1
2017,the-post,BRADLEE,Tom Hanks,teasing,1
2017,the-post,BRADLEE,Tom Hanks,telling,1
2017,the-post,BRADLEE,Tom Hanks,tells,1
2017,the-post,BRADLEE,Tom Hanks,ten,1
2017,the-post,BRADLEE,Tom Hanks,terrorize,1
2017,the-post,BRADLEE,Tom Hanks,thing,4
2017,the-post,BRADLEE,Tom Hanks,things,7
2017,the-post,BRADLEE,Tom Hanks,thinking,2
2017,the-post,BRADLEE,Tom Hanks,thinks,3
2017,the-post,BRADLEE,Tom Hanks,thought,5
2017,the-post,BRADLEE,Tom Hanks,time,5
2017,the-post,BRADLEE,Tom Hanks,times,16
2017,the-post,BRADLEE,Tom Hanks,tiny,1
2017,the-post,BRADLEE,Tom Hanks,tired,4
2017,the-post,BRADLEE,Tom Hanks,tit,1
2017,the-post,BRADLEE,Tom Hanks,title,1
2017,the-post,BRADLEE,Tom Hanks,tits,1
2017,the-post,BRADLEE,Tom Hanks,told,4
2017,the-post,BRADLEE,Tom Hanks,tomorrow,3
2017,the-post,BRADLEE,Tom Hanks,tone,1
2017,the-post,BRADLEE,Tom Hanks,tony,2
2017,the-post,BRADLEE,Tom Hanks,tough,1
2017,the-post,BRADLEE,Tom Hanks,town,1
2017,the-post,BRADLEE,Tom Hanks,transferred,1
2017,the-post,BRADLEE,Tom Hanks,tricia,2
2017,the-post,BRADLEE,Tom Hanks,truer,1
2017,the-post,BRADLEE,Tom Hanks,trusting,1
2017,the-post,BRADLEE,Tom Hanks,tuck,1
2017,the-post,BRADLEE,Tom Hanks,tv,1
2017,the-post,BRADLEE,Tom Hanks,twenty-four,1
2017,the-post,BRADLEE,Tom Hanks,ulterior,1
2017,the-post,BRADLEE,Tom Hanks,understand,5
2017,the-post,BRADLEE,Tom Hanks,united-women's-whatever-they're-called,1
2017,the-post,BRADLEE,Tom Hanks,vanishing,1
2017,the-post,BRADLEE,Tom Hanks,verdict,1
2017,the-post,BRADLEE,Tom Hanks,vietnam,1
2017,the-post,BRADLEE,Tom Hanks,villain,1
2017,the-post,BRADLEE,Tom Hanks,villainous,1
2017,the-post,BRADLEE,Tom Hanks,vise,1
2017,the-post,BRADLEE,Tom Hanks,wait,2
2017,the-post,BRADLEE,Tom Hanks,waited,1
2017,the-post,BRADLEE,Tom Hanks,waiting,1
2017,the-post,BRADLEE,Tom Hanks,walk,2
2017,the-post,BRADLEE,Tom Hanks,walked,1
2017,the-post,BRADLEE,Tom Hanks,walking,1
2017,the-post,BRADLEE,Tom Hanks,wanted,5
2017,the-post,BRADLEE,Tom Hanks,war,2
2017,the-post,BRADLEE,Tom Hanks,warning,1
2017,the-post,BRADLEE,Tom Hanks,warsh,2
2017,the-post,BRADLEE,Tom Hanks,washington,6
2017,the-post,BRADLEE,Tom Hanks,waste,1
2017,the-post,BRADLEE,Tom Hanks,watch,2
2017,the-post,BRADLEE,Tom Hanks,water,1
2017,the-post,BRADLEE,Tom Hanks,wearing,1
2017,the-post,BRADLEE,Tom Hanks,weasel,1
2017,the-post,BRADLEE,Tom Hanks,wedding,6
2017,the-post,BRADLEE,Tom Hanks,week,1
2017,the-post,BRADLEE,Tom Hanks,weekend,1
2017,the-post,BRADLEE,Tom Hanks,weeks,2
2017,the-post,BRADLEE,Tom Hanks,weighing,1
2017,the-post,BRADLEE,Tom Hanks,white,6
2017,the-post,BRADLEE,Tom Hanks,wife,1
2017,the-post,BRADLEE,Tom Hanks,win,1
2017,the-post,BRADLEE,Tom Hanks,winning,1
2017,the-post,BRADLEE,Tom Hanks,woman,5
2017,the-post,BRADLEE,Tom Hanks,women,2
2017,the-post,BRADLEE,Tom Hanks,word,2
2017,the-post,BRADLEE,Tom Hanks,words,1
2017,the-post,BRADLEE,Tom Hanks,work,7
2017,the-post,BRADLEE,Tom Hanks,working,1
2017,the-post,BRADLEE,Tom Hanks,works,1
2017,the-post,BRADLEE,Tom Hanks,world,1
2017,the-post,BRADLEE,Tom Hanks,worse,1
2017,the-post,BRADLEE,Tom Hanks,worst,1
2017,the-post,BRADLEE,Tom Hanks,worth,2
2017,the-post,BRADLEE,Tom Hanks,write,1
2017,the-post,BRADLEE,Tom Hanks,writer,1
2017,the-post,BRADLEE,Tom Hanks,writers,1
2017,the-post,BRADLEE,Tom Hanks,wrong,2
2017,the-post,BRADLEE,Tom Hanks,wrote,1
2017,the-post,BRADLEE,Tom Hanks,yea,3
2017,the-post,BRADLEE,Tom Hanks,years,2
2017,the-post,BRADLEE,Tom Hanks,yell,1
2017,the-post,BRADLEE,Tom Hanks,yesterday,1
2017,the-post,BRADLEE,Tom Hanks,york,4
2017,the-post,CLARK,Jesse Plemons,beebe,1
2017,the-post,CLARK,Jesse Plemons,bradlee,1
2017,the-post,CLARK,Jesse Plemons,case,1
2017,the-post,CLARK,Jesse Plemons,clark,1
2017,the-post,CLARK,Jesse Plemons,classified,1
2017,the-post,CLARK,Jesse Plemons,dealing,1
2017,the-post,CLARK,Jesse Plemons,documents,2
2017,the-post,CLARK,Jesse Plemons,explain,1
2017,the-post,CLARK,Jesse Plemons,exposure,1
2017,the-post,CLARK,Jesse Plemons,fact,1
2017,the-post,CLARK,Jesse Plemons,forgetting,2
2017,the-post,CLARK,Jesse Plemons,happen,1
2017,the-post,CLARK,Jesse Plemons,ignoring,1
2017,the-post,CLARK,Jesse Plemons,information,1
2017,the-post,CLARK,Jesse Plemons,koegell,1
2017,the-post,CLARK,Jesse Plemons,majority,1
2017,the-post,CLARK,Jesse Plemons,mr,2
2017,the-post,CLARK,Jesse Plemons,paper,1
2017,the-post,CLARK,Jesse Plemons,perception,1
2017,the-post,CLARK,Jesse Plemons,property,1
2017,the-post,CLARK,Jesse Plemons,prudent,1
2017,the-post,CLARK,Jesse Plemons,represented,1
2017,the-post,CLARK,Jesse Plemons,roger,1
2017,the-post,CLARK,Jesse Plemons,royall,1
2017,the-post,CLARK,Jesse Plemons,simply,2
2017,the-post,CLARK,Jesse Plemons,stolen,1
2017,the-post,CLARK,Jesse Plemons,time,1
2017,the-post,CLARK,Jesse Plemons,times,1
2017,the-post,CLARK,Jesse Plemons,understand,2
2017,the-post,CLARK,Jesse Plemons,vet,1
2017,the-post,CLARK,Jesse Plemons,wait,1
2017,the-post,CLARK,Jesse Plemons,wells,1
2017,the-post,CLARK,Jesse Plemons,worried,1
2017,the-post,ELLSBERG,Matthew Rhys,40s,1
2017,the-post,ELLSBERG,Matthew Rhys,access,1
2017,the-post,ELLSBERG,Matthew Rhys,angles,1
2017,the-post,ELLSBERG,Matthew Rhys,beginning,1
2017,the-post,ELLSBERG,Matthew Rhys,ben,1
2017,the-post,ELLSBERG,Matthew Rhys,boys,2
2017,the-post,ELLSBERG,Matthew Rhys,cables,1
2017,the-post,ELLSBERG,Matthew Rhys,chips,1
2017,the-post,ELLSBERG,Matthew Rhys,cia,1
2017,the-post,ELLSBERG,Matthew Rhys,classified,1
2017,the-post,ELLSBERG,Matthew Rhys,covert,1
2017,the-post,ELLSBERG,Matthew Rhys,debt,1
2017,the-post,ELLSBERG,Matthew Rhys,die,1
2017,the-post,ELLSBERG,Matthew Rhys,dod,1
2017,the-post,ELLSBERG,Matthew Rhys,drawer,1
2017,the-post,ELLSBERG,Matthew Rhys,elections,1
2017,the-post,ELLSBERG,Matthew Rhys,examine,1
2017,the-post,ELLSBERG,Matthew Rhys,expansion,1
2017,the-post,ELLSBERG,Matthew Rhys,fall,1
2017,the-post,ELLSBERG,Matthew Rhys,fight,1
2017,the-post,ELLSBERG,Matthew Rhys,figure,1
2017,the-post,ELLSBERG,Matthew Rhys,final,1
2017,the-post,ELLSBERG,Matthew Rhys,find,1
2017,the-post,ELLSBERG,Matthew Rhys,found,1
2017,the-post,ELLSBERG,Matthew Rhys,guarantee,1
2017,the-post,ELLSBERG,Matthew Rhys,guaranteed,1
2017,the-post,ELLSBERG,Matthew Rhys,guys,2
2017,the-post,ELLSBERG,Matthew Rhys,happen,1
2017,the-post,ELLSBERG,Matthew Rhys,helping,1
2017,the-post,ELLSBERG,Matthew Rhys,house,1
2017,the-post,ELLSBERG,Matthew Rhys,knew,3
2017,the-post,ELLSBERG,Matthew Rhys,lose,1
2017,the-post,ELLSBERG,Matthew Rhys,loved,2
2017,the-post,ELLSBERG,Matthew Rhys,making,1
2017,the-post,ELLSBERG,Matthew Rhys,materials,1
2017,the-post,ELLSBERG,Matthew Rhys,mcnamara,1
2017,the-post,ELLSBERG,Matthew Rhys,memos,1
2017,the-post,ELLSBERG,Matthew Rhys,men,1
2017,the-post,ELLSBERG,Matthew Rhys,nixon,2
2017,the-post,ELLSBERG,Matthew Rhys,nsa,1
2017,the-post,ELLSBERG,Matthew Rhys,opportunity,1
2017,the-post,ELLSBERG,Matthew Rhys,ops,1
2017,the-post,ELLSBERG,Matthew Rhys,planned,1
2017,the-post,ELLSBERG,Matthew Rhys,policy,1
2017,the-post,ELLSBERG,Matthew Rhys,publishing,1
2017,the-post,ELLSBERG,Matthew Rhys,rigged,1
2017,the-post,ELLSBERG,Matthew Rhys,rigmarole,1
2017,the-post,ELLSBERG,Matthew Rhys,scholars,1
2017,the-post,ELLSBERG,Matthew Rhys,self-interest,1
2017,the-post,ELLSBERG,Matthew Rhys,sending,2
2017,the-post,ELLSBERG,Matthew Rhys,start,2
2017,the-post,ELLSBERG,Matthew Rhys,started,1
2017,the-post,ELLSBERG,Matthew Rhys,studies,1
2017,the-post,ELLSBERG,Matthew Rhys,vietnam,2
2017,the-post,ELLSBERG,Matthew Rhys,wanted,1
2017,the-post,ELLSBERG,Matthew Rhys,white,1
2017,the-post,ELLSBERG,Matthew Rhys,work,1
2017,the-post,FRITZ,Tracy Letts,afraid,1
2017,the-post,FRITZ,Tracy Letts,ago,2
2017,the-post,FRITZ,Tracy Letts,agree,1
2017,the-post,FRITZ,Tracy Letts,ahead,1
2017,the-post,FRITZ,Tracy Letts,alright,1
2017,the-post,FRITZ,Tracy Letts,anymore,1
2017,the-post,FRITZ,Tracy Letts,appeals,1
2017,the-post,FRITZ,Tracy Letts,approved,2
2017,the-post,FRITZ,Tracy Letts,article,2
2017,the-post,FRITZ,Tracy Letts,assure,1
2017,the-post,FRITZ,Tracy Letts,assuredly,1
2017,the-post,FRITZ,Tracy Letts,audacity,1
2017,the-post,FRITZ,Tracy Letts,b,2
2017,the-post,FRITZ,Tracy Letts,back,2
2017,the-post,FRITZ,Tracy Letts,barge,1
2017,the-post,FRITZ,Tracy Letts,battle,1
2017,the-post,FRITZ,Tracy Letts,ben,6
2017,the-post,FRITZ,Tracy Letts,big,1
2017,the-post,FRITZ,Tracy Letts,board,2
2017,the-post,FRITZ,Tracy Letts,booted,1
2017,the-post,FRITZ,Tracy Letts,bradlee,2
2017,the-post,FRITZ,Tracy Letts,broadcast,2
2017,the-post,FRITZ,Tracy Letts,bullpen,1
2017,the-post,FRITZ,Tracy Letts,business,1
2017,the-post,FRITZ,Tracy Letts,caligula,1
2017,the-post,FRITZ,Tracy Letts,call,3
2017,the-post,FRITZ,Tracy Letts,catch,1
2017,the-post,FRITZ,Tracy Letts,cease,1
2017,the-post,FRITZ,Tracy Letts,charge,1
2017,the-post,FRITZ,Tracy Letts,class,3
2017,the-post,FRITZ,Tracy Letts,closing,1
2017,the-post,FRITZ,Tracy Letts,command,1
2017,the-post,FRITZ,Tracy Letts,company,1
2017,the-post,FRITZ,Tracy Letts,confused,1
2017,the-post,FRITZ,Tracy Letts,contingent,1
2017,the-post,FRITZ,Tracy Letts,continue,1
2017,the-post,FRITZ,Tracy Letts,convicted,1
2017,the-post,FRITZ,Tracy Letts,court,2
2017,the-post,FRITZ,Tracy Letts,criminal,1
2017,the-post,FRITZ,Tracy Letts,damning,1
2017,the-post,FRITZ,Tracy Letts,danger,1
2017,the-post,FRITZ,Tracy Letts,day,1
2017,the-post,FRITZ,Tracy Letts,decision,2
2017,the-post,FRITZ,Tracy Letts,destroy,1
2017,the-post,FRITZ,Tracy Letts,difficult,1
2017,the-post,FRITZ,Tracy Letts,difficulties,1
2017,the-post,FRITZ,Tracy Letts,diligence,1
2017,the-post,FRITZ,Tracy Letts,directors,1
2017,the-post,FRITZ,Tracy Letts,discredit,1
2017,the-post,FRITZ,Tracy Letts,documents,3
2017,the-post,FRITZ,Tracy Letts,door,1
2017,the-post,FRITZ,Tracy Letts,downstairs,1
2017,the-post,FRITZ,Tracy Letts,dramatic,1
2017,the-post,FRITZ,Tracy Letts,due,1
2017,the-post,FRITZ,Tracy Letts,elect,2
2017,the-post,FRITZ,Tracy Letts,elected,1
2017,the-post,FRITZ,Tracy Letts,embarrass,1
2017,the-post,FRITZ,Tracy Letts,ensure,1
2017,the-post,FRITZ,Tracy Letts,estate,1
2017,the-post,FRITZ,Tracy Letts,eugene,1
2017,the-post,FRITZ,Tracy Letts,evening,1
2017,the-post,FRITZ,Tracy Letts,exist,1
2017,the-post,FRITZ,Tracy Letts,family,2
2017,the-post,FRITZ,Tracy Letts,father,2
2017,the-post,FRITZ,Tracy Letts,felon,1
2017,the-post,FRITZ,Tracy Letts,fend,1
2017,the-post,FRITZ,Tracy Letts,fight,1
2017,the-post,FRITZ,Tracy Letts,fighting,1
2017,the-post,FRITZ,Tracy Letts,fights,1
2017,the-post,FRITZ,Tracy Letts,figure,1
2017,the-post,FRITZ,Tracy Letts,filed,1
2017,the-post,FRITZ,Tracy Letts,find,1
2017,the-post,FRITZ,Tracy Letts,forced,1
2017,the-post,FRITZ,Tracy Letts,front,1
2017,the-post,FRITZ,Tracy Letts,glamorous,1
2017,the-post,FRITZ,Tracy Letts,good,2
2017,the-post,FRITZ,Tracy Letts,government,2
2017,the-post,FRITZ,Tracy Letts,graham,2
2017,the-post,FRITZ,Tracy Letts,hate,1
2017,the-post,FRITZ,Tracy Letts,hated,1
2017,the-post,FRITZ,Tracy Letts,head,1
2017,the-post,FRITZ,Tracy Letts,hearing,1
2017,the-post,FRITZ,Tracy Letts,hold,2
2017,the-post,FRITZ,Tracy Letts,hope,1
2017,the-post,FRITZ,Tracy Letts,horrible,1
2017,the-post,FRITZ,Tracy Letts,hour,1
2017,the-post,FRITZ,Tracy Letts,house,3
2017,the-post,FRITZ,Tracy Letts,indictment,1
2017,the-post,FRITZ,Tracy Letts,injunction,1
2017,the-post,FRITZ,Tracy Letts,ink,1
2017,the-post,FRITZ,Tracy Letts,involved,2
2017,the-post,FRITZ,Tracy Letts,ipo,3
2017,the-post,FRITZ,Tracy Letts,issues,1
2017,the-post,FRITZ,Tracy Letts,issuing,1
2017,the-post,FRITZ,Tracy Letts,jeopardize,1
2017,the-post,FRITZ,Tracy Letts,job,1
2017,the-post,FRITZ,Tracy Letts,judge,1
2017,the-post,FRITZ,Tracy Letts,june,1
2017,the-post,FRITZ,Tracy Letts,kay,1
2017,the-post,FRITZ,Tracy Letts,kind,1
2017,the-post,FRITZ,Tracy Letts,knowingly,1
2017,the-post,FRITZ,Tracy Letts,legal,1
2017,the-post,FRITZ,Tracy Letts,license,1
2017,the-post,FRITZ,Tracy Letts,list,1
2017,the-post,FRITZ,Tracy Letts,long,1
2017,the-post,FRITZ,Tracy Letts,longer,1
2017,the-post,FRITZ,Tracy Letts,loved,1
2017,the-post,FRITZ,Tracy Letts,majority,1
2017,the-post,FRITZ,Tracy Letts,markers,1
2017,the-post,FRITZ,Tracy Letts,means,1
2017,the-post,FRITZ,Tracy Letts,meyer-graham,1
2017,the-post,FRITZ,Tracy Letts,million,1
2017,the-post,FRITZ,Tracy Letts,monday,1
2017,the-post,FRITZ,Tracy Letts,morning,1
2017,the-post,FRITZ,Tracy Letts,mrs,1
2017,the-post,FRITZ,Tracy Letts,negative,1
2017,the-post,FRITZ,Tracy Letts,news,1
2017,the-post,FRITZ,Tracy Letts,nixon,1
2017,the-post,FRITZ,Tracy Letts,offering,2
2017,the-post,FRITZ,Tracy Letts,opened,1
2017,the-post,FRITZ,Tracy Letts,order,3
2017,the-post,FRITZ,Tracy Letts,paper,2
2017,the-post,FRITZ,Tracy Letts,part,1
2017,the-post,FRITZ,Tracy Letts,paul,1
2017,the-post,FRITZ,Tracy Letts,percent,1
2017,the-post,FRITZ,Tracy Letts,phil,4
2017,the-post,FRITZ,Tracy Letts,player,1
2017,the-post,FRITZ,Tracy Letts,post,4
2017,the-post,FRITZ,Tracy Letts,preoccupied,1
2017,the-post,FRITZ,Tracy Letts,printing,1
2017,the-post,FRITZ,Tracy Letts,prohibited,1
2017,the-post,FRITZ,Tracy Letts,properties,1
2017,the-post,FRITZ,Tracy Letts,proposed,1
2017,the-post,FRITZ,Tracy Letts,prove,1
2017,the-post,FRITZ,Tracy Letts,public,2
2017,the-post,FRITZ,Tracy Letts,published,1
2017,the-post,FRITZ,Tracy Letts,publishing,1
2017,the-post,FRITZ,Tracy Letts,pulled,1
2017,the-post,FRITZ,Tracy Letts,put,1
2017,the-post,FRITZ,Tracy Letts,question,1
2017,the-post,FRITZ,Tracy Letts,read,2
2017,the-post,FRITZ,Tracy Letts,reason,1
